document,case,expected_answered,actual_answered,decision_state,decision_passed,case_passed,metric,score,threshold,metric_passed,reason
wikipedia_310142_under_milk_wood,creative_process_details,False,False,NN,True,False,Faithfulness,0.0,0.7,False,"The score is 0.00 because the actual output fails to acknowledge the specific time frame of 1933 mentioned in the context regarding Dylan Thomas's discussion about creating a play with his mentor, Bert Trick."
wikipedia_310142_under_milk_wood,character_inhabitants_of_llareggub,True,True,AA,True,False,ContextualRelevancy,0.16666666666666666,0.7,False,"The score is 0.17 because while the relevant statement lists characters like Mrs. Ogmore-Pritchard and Captain Cat, the majority of the context fails to mention specific characters, focusing instead on the narrator and historical aspects."
wikipedia_310142_under_milk_wood,character_inhabitants_of_llareggub,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addresses the question about the characters in Llareggub without any irrelevant statements.
wikipedia_310142_under_milk_wood,character_inhabitants_of_llareggub,True,True,AA,True,False,Correctness,0.31804309051178853,0.7,False,"The actual output provides a detailed list of characters from Llareggub, but it includes several characters not mentioned in the expected output, such as Myfanwy Price, Mr. Mog Edwards, and Mr. Pugh. Additionally, it omits key characters like the two Mrs. Dai Breads, which is a significant deviation from the expected output. While the factual accuracy of the characters listed is correct, the presence of extraneous information and missing essential characters leads to a low score."
wikipedia_310142_under_milk_wood,character_inhabitants_of_llareggub,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_310142_under_milk_wood,character_name_of_mrs_ogmore_pritchard_husbands,False,True,NA,False,False,ContextualRelevancy,0.16666666666666666,0.7,False,"The score is 0.17 because, while the relevant statement mentions Mrs. Ogmore-Pritchard and her two husbands, it does not provide their names, which is the specific information requested."
wikipedia_310142_under_milk_wood,character_name_of_mrs_ogmore_pritchard_husbands,False,True,NA,False,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addresses the question about Mrs. Ogmore-Pritchard's husbands in Under Milk Wood without any irrelevant statements.
wikipedia_310142_under_milk_wood,character_name_of_mrs_ogmore_pritchard_husbands,False,True,NA,False,False,Correctness,0.04815902567682117,0.7,False,"The actual output incorrectly states the names of Mrs. Ogmore-Pritchard's husbands, contradicting the expected output which specifies that the names are not provided in the material. This represents a significant factual inaccuracy and fails to align with the evaluation steps regarding correctness and essential information."
wikipedia_310142_under_milk_wood,character_name_of_mrs_ogmore_pritchard_husbands,False,True,NA,False,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_3978279_aciphylla,genus_and_species_count,True,True,AA,True,False,ContextualRelevancy,0.3333333333333333,0.7,False,"The score is 0.33 because while there are relevant statements indicating that 'Aciphylla is a genus of about 40 species' and 'Around 45–52 species of Aciphylla are recognised', the majority of the context discusses unrelated topics such as habitat preferences and conservation issues, which detracts from the overall relevance."
wikipedia_3978279_aciphylla,genus_and_species_count,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addresses the question about the number of species of the genus Aciphylla without any irrelevant statements.
wikipedia_3978279_aciphylla,genus_and_species_count,True,True,AA,True,False,Correctness,0.9877201498671487,0.7,True,"The actual output matches the expected output in terms of factual accuracy and contains all essential information. There are no contradictions or incorrect claims, as both outputs state the same number of recognized species of Aciphylla."
wikipedia_3978279_aciphylla,genus_and_species_count,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_3978279_aciphylla,species_distribution_outside_new_zealand,False,False,NN,True,False,ContextualRelevancy,0.4,0.7,False,"The score is 0.40 because while the relevant statements mention that 'all but two of them endemic to New Zealand' and specify the two Australian species, the majority of the context focuses on habitat preferences, threats, and ecological roles, which do not directly address the distribution of Aciphylla species outside of New Zealand."
wikipedia_3978279_aciphylla,species_distribution_outside_new_zealand,False,False,NN,True,False,AnswerRelevancy,0.5,0.7,False,"The score is 0.50 because the output fails to address the specific inquiry about Aciphylla species outside of New Zealand, only noting a lack of specification. This keeps the score from being higher, as it does not provide the relevant information requested."
wikipedia_3978279_aciphylla,species_distribution_outside_new_zealand,False,False,NN,True,False,Correctness,0.5804357384855249,0.7,False,"The actual output correctly identifies that the supplied material does not specify Aciphylla species outside of New Zealand, but it inaccurately states there are only two in Australia, which contradicts the expected output's phrasing about the lack of specification. This discrepancy affects factual accuracy and completeness, leading to a moderate score."
wikipedia_3978279_aciphylla,species_distribution_outside_new_zealand,False,False,NN,True,False,Faithfulness,0.0,0.7,False,"The score is 0.00 because the actual output incorrectly states that the supplied material does not specify any Aciphylla species found outside of New Zealand, despite the retrieval context clearly mentioning that two species are found only in Australia."
wikipedia_3978279_aciphylla,conservation_threats_introduced_mammals,True,True,AA,True,False,ContextualRelevancy,0.625,0.7,False,"The score is 0.62 because while there are relevant statements about introduced mammals threatening Aciphylla species, such as 'Many Aciphylla species are threatened by introduced mammals, such as domestic sheep, hares, and feral pigs,' the majority of the context focuses on specific relationships with weevils and beetles, which detracts from the main question about mammalian threats."
wikipedia_3978279_aciphylla,conservation_threats_introduced_mammals,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addresses the question about mammals threatening Aciphylla species without any irrelevant statements.
wikipedia_3978279_aciphylla,conservation_threats_introduced_mammals,True,True,AA,True,False,Correctness,0.8386396617316574,0.7,True,"The actual output accurately identifies the introduced mammals threatening Aciphylla species, aligning closely with the expected output. However, the phrasing differs slightly, which affects the clarity of the statement. The essential information is present, but the structure could be improved for better alignment with the expected format."
